id_usuario,frecuencia_sesiones,tiempo_plataforma,diversidad_categorias,compras_mensuales,gasto_mensual,sensibilidad_descuento,interaccion_recomendaciones,productos_guardados,resenas_realizadas,devoluciones,exploracion_novedades,fidelidad,grupo
1522,21.960467091220767,385.4,4,4.0,81.3,75.8105530198567,12.0,5,1,2.5,57.5,39.3,1
1523,20.29959904491361,245.3,1,2.0,67.42,88.22397958538878,9.0,11,1,0.0,22.8,46.7,1
1524,2.1,103.5,4,2.45,37.6965,51.8,5.0,11,4,1.0,53.4,19.63,2
1525,12.0,199.0,4,4.0,32.21,80.5,29.44831870038968,14,1,2.0,77.32819420048746,56.5,0
1526,26.18602093196184,481.7,4,3.0,67.07,90.5819535594407,9.0,8,3,0.0,62.4,42.3,1
1527,3.15,236.2,3,0.0,85.54950000000001,79.1,8.0,9,4,2.0,99.5,35.165,2
1528,3.85,403.8,4,0.35,21.186,35.4,7.0,1,1,0.0,38.3,44.135000000000005,2
1529,24.41603039517452,446.5,3,2.0,63.23,97.66782239022685,18.0,4,1,1.0,62.4,71.3,1
1530,3.85,718.0,5,0.35,47.9115,46.2,7.0,4,0,1.0,14.7,31.005000000000003,2
1531,43.2,232.2,1,0.0,493.1949375,52.1,7.0,5,3,0.0,74.7,107.16,1
1532,18.028657184483563,298.8,3,3.0,55.97,86.44356897592401,10.0,8,4,0.0,78.6,44.0,1
1533,5.6,210.9,3,0.0,37.413,11.0,8.0,6,0,2.0,54.1,30.42,2
1534,4.55,562.8,4,1.4,139.03650000000002,11.6,8.0,4,1,2.0,78.6,38.545,2
1535,16.0,206.9,5,5.0,142.0,4.8,20.647926164503243,8,4,0.0,80.96674809136296,97.5,0
1536,4.0,718.5,5,2.0,197.68,76.6,31.990286109891574,5,4,0.0,88.69523094249216,81.2,0
1537,17.970719323027012,418.8,2,2.0,63.94,75.92127380589575,10.0,5,3,1.0,85.3,76.8,1
1538,21.6,422.2,5,4.4,235.256,79.0,8.0,10,0,0.0,56.0,62.64,1
1539,34.2,298.3,4,4.4,493.1949375,91.8,19.0,1,2,1.0,65.5,103.56,1
1540,23.4,239.2,5,2.2,450.352,22.2,13.0,4,1,1.0,98.2,80.04,0
1541,32.4,108.9,4,6.449999999999999,493.1949375,15.8,6.0,5,0,2.0,97.0,118.68,1
1542,20.21811019541601,528.5,1,1.0,201.41,82.44497479774972,6.0,5,4,2.0,70.8,97.8,1
1543,26.13311557047317,236.9,4,1.0,223.2,92.0862654190698,4.0,3,6,2.0,46.0,75.0,1
1544,28.8,363.5,5,6.449999999999999,279.16,84.0,13.0,9,1,1.0,16.1,89.39999999999999,1
1545,3.5,198.8,5,0.7,28.4265,34.7,9.0,5,2,1.0,95.8,29.055000000000003,2
1546,23.4,248.8,3,6.449999999999999,228.172,53.0,8.0,6,1,1.0,75.2,88.91999999999999,1
1547,14.0,289.6,5,4.0,97.72,29.9,31.990286109891574,1,0,1.0,84.79785347908079,39.7,0
1548,14.0,447.8,5,3.0,29.63,54.3,24.549378750521992,5,2,1.0,88.4937324986163,68.1,0
1549,16.0,343.1,4,2.0,175.11,43.2,27.3286702422565,8,4,2.0,92.5336160916041,61.8,0
1550,28.8,106.2,1,6.449999999999999,493.1949375,84.0,6.0,6,2,0.0,35.5,108.0,1
1551,27.0,737.9,5,6.449999999999999,385.56,93.6,7.0,11,5,2.0,60.4,77.39999999999999,1
1552,14.0,330.0,4,0.0,83.18,33.6,31.990286109891574,9,4,0.0,93.99527919091942,48.4,0
1553,13.59184200041574,335.6,3,3.0,136.66,98.93599998401368,9.0,4,2,1.0,24.6,54.33,1
1554,18.0,339.4,3,2.2,118.776,85.5,8.0,6,2,0.0,50.8,50.76,1
1555,23.89575193932327,297.6,1,2.0,39.96,85.76519420077722,5.0,9,3,0.0,92.2,81.1,1
1556,14.0,702.4,5,2.0,386.21,96.9,25.50700155961232,8,0,1.0,79.04828593609209,89.2,0
1557,12.0,93.9,5,1.0,33.97,23.6,20.61023575800894,6,3,0.0,83.32425934404452,86.4,0
1558,7.0,543.6,2,1.4,98.253,53.9,7.0,9,5,0.0,2.0,63.635000000000005,2
1559,5.25,254.6,4,1.0499999999999998,141.642,97.3,9.0,0,2,1.0,80.2,38.22,2
1560,16.714438314819027,138.3,3,2.0,125.58,96.08150292964152,7.0,5,2,1.0,78.6,62.5,1
1561,22.0,488.4,4,1.0,121.63,1.0,25.10330929903619,9,3,0.0,87.69362340859507,52.4,0
1562,21.6,304.0,3,6.449999999999999,398.44,79.5,7.0,3,3,0.0,71.5,91.08,1
1563,14.0,697.3,5,2.0,31.39,92.4,31.990286109891574,9,2,0.0,99.6281739286694,81.7,0
1564,2.8,234.3,1,1.4,37.962,52.4,11.0,4,2,1.0,41.3,51.545,2
1565,5.25,347.9,3,1.4,144.2385,79.4,6.0,3,2,0.0,3.5,15.6,2
1566,21.78420383913863,275.0,3,1.0,137.31,85.4526331793539,7.0,3,1,0.0,67.0,65.7,1
1567,13.0,399.5,5,4.0,114.74,93.5,31.990286109891574,9,3,0.0,83.98691636420736,86.3,0
1568,13.0,310.4,5,3.0,133.21,0.6,17.088534170369208,5,1,1.0,89.28783197378601,69.1,0
1569,9.0,267.8,4,2.0,80.57,39.3,31.990286109891574,5,4,0.0,83.4531865941693,99.3,0
1570,13.36219529428562,344.9,1,5.0,56.96,90.90706373399942,17.0,9,2,1.0,77.6,23.1,2
1571,4.55,184.2,3,1.0499999999999998,105.0615,74.7,9.0,5,3,1.0,58.0,54.21000000000001,2
1572,25.55329766974119,434.4,4,1.0,69.1,93.06763600404014,7.0,11,1,2.0,87.2,29.7,2
1573,26.621455764020187,315.4,5,1.0,493.1949375,87.36216450054482,9.0,6,3,0.0,88.2,22.5,1
1574,3.15,615.3,3,1.0499999999999998,47.0115,87.4,6.0,8,2,0.0,31.3,46.93000000000001,2
1575,41.4,426.8,2,0.0,450.884,27.7,10.0,14,3,1.0,76.7,42.24,1
1576,2.8,418.3,1,1.4,169.6365,65.3,9.0,7,1,1.0,34.4,25.480000000000004,2
1577,21.6,448.4,2,4.4,483.7,68.2,6.0,10,0,0.0,90.3,101.64,1
1578,4.55,596.4,4,0.7,23.274,96.7,16.0,3,1,0.0,18.5,61.49,2
1579,11.0,334.7,5,0.0,86.56,95.2,16.095659158438615,4,1,0.0,85.81748105087175,25.8,0
1580,11.0,110.4,5,4.0,41.62,2.8,15.864102941561727,6,1,1.0,76.74558109998787,74.1,0
1581,14.0,414.1,5,4.0,110.97,13.9,18.74254197179442,9,2,1.0,93.48317486437304,46.2,0
1582,12.0,332.3,4,4.0,64.62,16.6,31.990286109891574,5,5,0.0,98.36148663167442,39.8,0
1583,1.4,245.8,4,0.7,49.158,75.8,8.0,8,4,2.5,19.7,18.525,2
1584,12.52325406046681,172.0,3,1.0,310.49,96.17728411588324,11.0,4,3,0.0,42.2,63.6,1
1585,29.331338942734767,183.9,4,2.0,382.84,89.89766386647926,7.0,7,1,0.0,40.4,82.1,1
1586,25.976767325210943,369.3,3,4.0,40.24,80.77107562279598,10.0,10,1,1.0,17.5,99.2,1
1587,3.85,259.4,2,0.35,17.91,66.1,15.0,6,2,0.0,64.8,17.81,2
1588,23.4,331.0,5,2.2,370.972,31.0,9.0,3,3,0.0,98.5,85.68,1
1589,18.0,180.4,5,6.449999999999999,309.148,61.6,10.0,9,1,0.0,1.0,78.36,1
1590,8.0,577.3,5,2.0,52.19,17.2,31.668408487673865,4,1,1.0,85.05619502501663,58.0,0
1591,4.199999999999999,179.8,1,0.35,48.537,60.6,5.0,10,2,2.0,26.1,33.605000000000004,2
1592,5.25,384.3,5,0.35,55.3455,75.3,15.0,6,2,1.0,65.2,32.24,2
1593,15.0,366.6,5,1.0,100.38,70.8,17.66715195922419,5,0,2.0,99.27281441544432,90.6,0
1594,29.81913158900733,387.6,4,2.0,279.14,75.63296914974087,9.0,3,3,2.0,0.2,94.3,1
1595,18.0447371594416,118.5,3,0.0,250.04,84.77186024061577,7.0,5,1,0.0,14.5,76.8,1
1596,12.0,559.5,4,2.0,113.88,95.3,28.357157613332085,6,4,0.0,84.31031208201475,73.5,0
1597,3.85,309.2,1,0.7,127.1385,28.2,6.0,7,1,0.0,64.2,22.880000000000003,2
1598,21.6,205.9,2,2.2,493.1949375,9.5,8.0,10,0,1.0,58.2,65.88,1
1599,5.6,492.7,2,0.0,60.0885,27.0,8.0,5,2,0.0,45.0,26.0,2
1600,18.034508458269197,305.05,1,3.0,23.06,75.74915600632949,9.0,9,6,2.0,69.4,22.5,2
1601,20.878285591455477,328.5,1,3.0,48.85,85.60239051251732,12.0,6,1,0.0,69.9,44.8,1
1602,7.0,477.1,4,4.0,94.45,80.9,21.44389750361369,3,3,0.0,77.71369780362296,40.2,0
1603,28.39651141184678,90.3,1,0.0,169.14,86.8811330692652,5.0,6,2,0.0,36.2,90.7,1
1604,4.199999999999999,186.7,4,1.0499999999999998,23.2515,50.5,4.0,2,3,1.0,79.0,41.73,2
1605,13.0,568.7,4,0.0,253.11,2.3,25.542042787761524,8,4,0.0,91.63111692664206,29.7,0
1606,1.0499999999999998,193.4,3,0.35,144.441,43.4,14.0,7,1,0.0,29.4,20.215,2
1607,37.8,385.0,2,2.2,469.784,27.9,8.0,6,3,0.0,49.6,42.72,1
1608,3.5,405.0,4,1.75,77.7285,25.4,13.0,9,1,0.0,43.8,58.89,2
1609,4.9,357.4,1,0.7,90.288,35.7,8.0,7,4,0.0,93.7,55.705000000000005,2
1610,4.55,396.1,5,1.0499999999999998,72.567,92.6,5.0,4,1,0.0,60.8,19.76,2
1611,20.728352293700045,237.8,2,5.0,130.34,96.3814154209068,11.0,6,0,1.0,90.0,68.1,1
1612,41.4,316.1,2,2.2,317.576,25.3,8.0,7,1,0.0,21.0,79.91999999999999,1
1613,3.15,278.8,3,0.7,102.2175,62.6,7.0,8,1,0.0,84.2,42.445,2
1614,10.0,270.7,4,5.0,221.76,78.9,21.322048450990483,10,2,0.0,98.0138849258721,60.9,0
1615,6.65,201.5,5,1.0499999999999998,22.5675,11.6,10.0,4,3,1.0,54.0,23.92,2
1616,12.0,365.2,4,5.0,121.59,51.4,23.64930298820292,4,1,1.0,84.5047661511834,42.2,0
1617,2.45,497.2,2,0.7,77.31,79.3,7.0,9,0,1.0,94.5,15.145,2
1618,28.8,187.6,5,6.449999999999999,132.29999999999998,23.2,8.0,4,0,0.0,10.1,54.84,1
1619,17.421480839762022,362.9,2,3.0,188.27,80.38725824497799,7.0,4,0,1.0,54.8,94.4,1
1620,1.0499999999999998,305.05,4,1.0499999999999998,49.851,2.3,6.0,7,4,1.0,25.5,49.595,2
1621,12.6,264.8,5,4.4,493.1949375,34.2,10.0,4,0,0.0,77.2,92.52,1
1622,4.9,414.5,3,0.0,90.855,46.5,12.0,6,1,0.0,74.8,32.76,2
1623,4.9,187.6,2,0.35,60.2595,52.2,6.0,2,2,0.0,97.2,37.05,2
1624,13.0,95.0,4,1.0,168.26,67.7,24.124886226526037,9,0,0.0,87.96435227441519,28.6,0
1625,11.0,392.9,4,3.0,135.83,81.8,18.6943698800615,3,4,0.0,97.9282039593312,83.3,0
1626,4.199999999999999,249.9,2,1.0499999999999998,20.538,71.5,7.0,10,2,1.0,12.0,58.045,2
1627,22.455511447101244,161.9,1,1.0,120.94,83.63271099891682,8.0,5,2,1.0,88.4,26.9,1
1628,18.0,160.5,4,1.0,42.8,28.2,31.990286109891574,9,3,0.0,82.09032598797931,64.2,0
1629,13.0,322.2,5,2.0,102.34,89.2,31.990286109891574,3,1,1.0,82.54563342556068,31.7,0
1630,18.0,290.3,4,4.0,138.21,78.3,20.538685733364357,6,3,1.0,91.1681974285194,33.2,0
1631,4.9,192.4,2,0.35,25.335,93.3,10.0,7,0,1.0,9.7,28.730000000000004,2
1632,14.0,271.8,5,5.0,119.43,38.0,31.990286109891574,7,3,0.0,96.96093164861082,68.1,0
1633,27.190575115230224,305.05,2,3.0,330.39,94.98814510829877,9.0,9,1,2.0,65.8,75.9,1
1634,10.0,399.2,4,2.0,88.19,57.5,27.06142406273881,4,1,1.0,77.13813807196746,51.6,0
1635,17.696458623577435,117.9,3,3.0,67.7,94.87223403369526,15.0,4,3,0.0,9.3,30.3,1
1636,6.0,753.0875000000001,4,1.0,257.77,97.1,25.536301595551254,3,3,1.0,96.87764558596068,54.33,0
1637,23.4,402.6,1,4.4,406.896,47.9,7.0,6,1,0.0,80.4,67.08,1
1638,3.85,158.5,3,0.7,55.548,56.2,9.0,6,4,1.0,41.6,22.165000000000003,2
1639,19.0,562.5,5,3.0,178.53,72.3,31.990286109891574,6,1,1.0,99.82794081161283,82.9,0
1640,13.0,323.3,5,0.0,140.29,69.5,31.990286109891574,4,2,0.0,88.33127326838164,50.2,0
1641,15.0,226.8,4,3.0,76.45,24.0,19.5044288718564,9,1,2.0,99.93435347235923,69.4,0
1642,14.0,30.0,4,2.0,59.71,27.9,31.3576304341792,9,3,1.0,93.72948791685644,92.5,0
1643,24.79196530191121,534.6,4,2.0,405.05,95.5257908308264,5.0,3,2,1.0,9.3,39.8,1
1644,27.0560142365467,568.4,2,1.0,171.45,90.96368866123768,7.0,5,4,1.0,61.0,82.9,1
1645,21.871806023994644,456.3,5,0.0,349.29,84.9930551940788,5.0,4,3,1.0,62.8,75.7,1
1646,21.240028066550025,230.1,2,0.0,107.88,88.75433768893456,11.0,5,4,0.0,23.4,83.5,1
1647,11.0,195.9,5,1.0,282.85,56.2,27.85106434579778,6,3,2.0,80.61692058617525,85.9,0
1648,4.9,753.0875000000001,3,0.35,34.105500000000006,8.1,6.0,5,3,1.0,52.2,54.33,2
1649,23.4,351.8,3,6.449999999999999,126.868,48.1,11.0,7,2,2.5,24.1,118.2,1
1650,18.0,196.1,4,6.449999999999999,480.704,61.3,12.0,3,3,1.0,16.5,54.12,1
1651,9.0,305.05,2,0.0,493.1949375,70.3,11.0,10,0,0.0,41.2,78.6,1
1652,24.0,267.2,5,1.0,250.47,60.3,15.505056737062793,5,2,0.0,80.99404747321962,44.5,0
1653,16.013309256012853,279.8,1,2.0,166.68,97.4775909122129,9.0,9,6,2.0,28.9,52.3,1
1654,10.0,119.7,4,5.0,81.27,88.8,28.23443636031629,5,4,0.0,86.81607933310157,30.0,0
1655,4.55,225.9,5,0.0,73.14750000000001,83.0,8.0,7,0,0.0,22.4,26.585,2
1656,21.6,377.7,1,4.4,450.5759999999999,99.3,11.0,5,5,0.0,28.1,68.52,1
1657,4.9,138.9,4,1.4,54.297,0.9,6.0,5,3,0.0,24.6,30.03,2
1658,16.0,246.7,5,3.0,94.25,6.1,18.029945896914903,5,2,0.0,86.41234930309321,36.3,0
1659,17.519479061578036,595.2,4,1.0,60.7,75.2848777876593,10.0,6,2,0.0,34.6,58.9,2
1660,13.758029164911608,369.0,1,2.0,144.48,95.67752104178182,9.0,8,1,1.0,23.2,34.0,2
1661,10.0,295.5,4,4.0,147.78,30.2,18.98854393927921,5,3,0.0,94.17043061781676,35.6,0
1662,15.0,210.0,4,1.0,48.71,6.7,29.78769567380137,10,6,0.0,86.55458280721666,76.0,0
1663,28.8,245.9,1,6.449999999999999,493.1949375,5.7,9.0,4,5,0.0,63.8,110.04,1
1664,25.2,364.0,3,4.4,139.43999999999997,76.9,6.0,8,2,2.0,36.4,84.36,1
1665,14.0,170.2,5,2.0,81.56,45.8,23.818111189346283,5,1,0.0,87.27821871296398,81.0,0
1666,4.9,555.8,1,1.0499999999999998,66.8835,56.2,11.0,6,2,2.0,19.1,57.46000000000001,2
1667,23.4,432.7,5,6.449999999999999,453.852,29.2,11.0,7,2,2.0,30.9,54.33,1
1668,16.2,316.1,5,6.449999999999999,207.256,21.4,11.0,7,4,1.0,53.1,119.51999999999998,1
1669,28.906219734891565,455.5,1,0.0,68.44,96.2437605086067,7.0,4,1,1.0,30.3,69.3,1
1670,4.55,688.0,4,0.35,53.0595,11.0,4.0,7,0,1.0,78.1,13.52,2
1671,18.0,118.8,4,6.449999999999999,346.5,95.3,10.0,5,2,0.0,1.2,42.6,1
1672,3.85,242.7,4,1.0499999999999998,143.8065,32.1,11.0,2,3,2.5,13.9,48.815,2
1673,14.0,207.6,4,2.0,62.6,85.4,29.67349414069753,8,2,0.0,93.4767809226551,32.1,0
1674,13.625518214748706,135.8,2,4.0,131.91,93.2349218340405,9.0,5,0,0.0,86.0,67.3,1
1675,29.042956856565453,137.4,1,1.0,113.72,95.30881809953571,11.0,7,2,1.0,69.8,42.6,1
1676,22.953550526958097,435.8,2,3.0,161.31,83.40175497720094,15.0,9,2,2.0,83.7,47.2,1
1677,22.790784427591205,325.6,4,0.0,105.43,83.259771826929,3.0,7,3,0.0,47.6,32.6,2
1678,14.0,65.0,5,3.0,250.6,28.5,22.09826080506738,8,1,0.0,88.16449012344765,58.7,0
1679,3.85,664.1,4,1.4,87.9975,16.4,4.0,6,1,1.0,93.8,47.645,2
1680,10.0,339.9,5,2.0,295.33,69.9,31.990286109891574,8,0,1.0,80.64304237523675,65.8,0
1681,4.55,305.05,1,0.0,61.51499999999999,30.5,10.0,9,2,0.0,34.8,55.83500000000001,2
1682,4.9,753.0875000000001,3,0.7,56.268,31.3,6.0,4,2,2.0,42.5,50.96000000000001,2
1683,6.3,479.0,2,1.75,43.812,23.9,11.0,6,3,2.0,54.2,38.22,2
1684,9.0,176.9,5,2.0,47.95,77.1,22.30613345700774,6,3,1.0,96.78789468438526,48.6,0
1685,8.0,365.0,4,4.0,161.05,83.2,22.89107077350298,6,3,2.5,87.82515922743384,94.4,0
1686,18.0,372.8,4,6.449999999999999,471.8279999999999,2.3,8.0,13,4,1.0,89.6,87.11999999999999,1
1687,13.0,332.7,5,1.0,181.1,93.2,29.228695161860173,9,2,1.0,96.01736157836524,95.6,0
1688,25.2,251.6,3,6.449999999999999,273.112,72.7,8.0,8,1,2.0,60.4,60.96,1
1689,15.0,753.0875000000001,5,5.0,59.18,21.7,31.990286109891574,5,0,1.0,93.9424223340884,57.8,0
1690,2.8,219.1,5,0.0,33.435,69.3,9.0,5,0,0.0,89.0,31.395,2
1691,2.8,202.1,4,0.7,65.646,57.0,4.0,5,3,1.0,67.3,57.525,2
1692,18.0,182.7,3,0.0,493.1949375,91.8,17.0,3,1,1.0,33.8,56.04,1
1693,3.15,488.5,4,1.4,20.304,69.2,8.0,6,3,0.0,54.0,34.190000000000005,2
1694,15.0,446.7,4,5.0,360.56,42.9,16.38310624539091,4,0,1.0,80.4220246460281,51.0,0
1695,3.85,270.4,1,0.7,14.391,15.7,10.0,6,2,0.0,31.7,61.55500000000001,2
1696,19.0,284.3,5,2.0,416.47,79.5,31.990286109891574,4,0,0.0,90.6472450696702,58.8,0
1697,12.0,443.2,5,3.0,64.23,97.1,26.75493258224568,7,4,0.0,90.17001257294676,66.2,0
1698,16.0,40.8,4,5.0,326.24,79.5,31.990286109891574,7,1,1.0,82.84960267153537,70.4,0
1699,11.0,145.5,4,4.0,94.42,71.2,31.990286109891574,7,2,0.0,86.6554538827813,69.1,0
1700,3.5,348.9,5,0.0,142.4385,89.7,11.0,7,3,0.0,8.1,57.07,2
1701,4.55,413.8,1,0.0,12.627,71.3,8.0,6,3,1.0,91.9,30.290000000000003,2
1702,16.2,400.9,5,6.449999999999999,493.1949375,96.9,7.0,10,3,0.0,26.1,38.52,1
1703,21.6,525.3,5,2.2,493.1949375,46.9,6.0,10,1,1.0,58.1,72.72,1
1704,19.0,642.7,4,3.0,154.57,73.3,31.990286109891574,7,1,2.0,81.29899709386895,96.8,0
1705,15.0,330.1,4,1.0,186.17,58.2,22.36440148970736,7,3,2.0,96.6879674094686,37.5,0
1706,8.0,678.4,4,0.0,250.5,13.7,15.518397767957216,4,2,1.0,96.6825360721065,67.3,0
1707,15.0,614.1,4,6.0,144.15,25.2,31.990286109891574,6,1,0.0,95.88380777000724,85.8,0
1708,3.15,200.6,5,0.35,42.718500000000006,37.0,12.0,6,2,0.0,12.7,38.61,2
1709,4.199999999999999,206.6,3,1.0499999999999998,24.516,24.0,9.0,6,6,1.0,18.8,53.885000000000005,2
1710,22.975708205153804,305.05,3,5.0,234.53,86.44938470788756,12.0,5,1,0.0,49.9,69.2,1
1711,23.380635937793183,96.7,4,1.0,260.99,99.8322599765946,9.0,6,3,0.0,15.9,45.3,1
1712,2.8,272.7,4,0.7,90.567,39.1,10.0,7,3,0.0,6.0,61.55500000000001,2
1713,27.0,193.9,3,6.449999999999999,493.1949375,16.0,5.0,3,4,0.0,55.0,50.04,1
1714,18.303912111544825,268.5,5,0.0,151.52,83.01553423663401,13.0,7,6,0.0,14.5,56.2,2
1715,12.6,753.0875000000001,5,6.449999999999999,269.108,48.0,12.0,5,2,1.0,42.6,108.36,1
1716,8.049999999999999,222.9,1,0.7,121.6035,84.1,3.0,6,6,2.0,7.8,36.66,2
1717,21.0,218.7,4,6.0,94.04,49.0,31.990286109891574,8,3,2.5,91.90545701725142,81.0,0
1718,25.51032205857485,213.5,1,3.0,139.33,93.1037924711072,14.0,10,0,0.0,85.5,55.4,1
1719,16.45695129588681,476.9,5,2.0,184.53,85.66713985439226,7.0,4,4,0.0,9.4,60.6,1
1720,18.0,129.4,4,4.4,493.1949375,89.4,6.0,7,0,0.0,92.0,103.08,1
1721,13.271536572185068,304.9,3,0.0,19.37,98.97902938438968,10.0,4,5,1.0,74.8,76.1,2
1722,25.297158482929497,435.6,4,4.0,228.06,79.18968676594784,7.0,2,2,2.0,85.1,88.3,1
1723,14.0,443.9,5,3.0,96.67,79.8,24.341509533555925,5,6,1.0,76.42075552191889,52.3,0
1724,29.688823107315468,276.8,3,1.0,179.55,99.80897209878982,9.0,1,1,0.0,27.0,42.4,1
1725,16.0,97.4,5,3.0,38.01,98.2,31.990286109891574,8,2,0.0,94.09638496249396,92.1,0
1726,4.9,371.6,5,0.35,35.779500000000006,68.2,7.0,4,2,0.0,81.5,25.285,2
1727,11.0,174.2,5,2.0,277.29,38.6,17.903628405750627,9,1,1.0,95.21534738710008,25.9,0
1728,28.8,432.9,4,2.2,493.1949375,13.7,8.0,9,0,1.0,71.0,75.96,1
1729,13.0,305.6,4,1.0,114.17,73.3,31.990286109891574,5,3,1.0,93.0091454695145,69.0,0
1730,12.0,358.1,4,1.0,391.35,42.7,28.97533760120119,5,5,0.0,89.91221889771587,24.6,0
1731,11.0,546.2,5,2.0,129.04,63.4,25.42526426781924,9,0,1.0,92.4123637716382,33.4,0
1732,3.85,269.1,1,0.7,72.027,11.8,10.0,11,4,0.0,97.9,14.43,2
1733,13.0,676.6,5,1.0,75.4,5.7,31.990286109891574,5,4,0.0,87.68644682083392,91.7,0
1734,43.2,300.7,5,2.2,268.604,24.0,9.0,8,0,1.0,30.8,52.2,1
1735,18.0,181.6,4,1.0,169.25,38.3,21.16769449042468,4,6,1.0,75.4037195515135,96.3,0
1736,5.25,256.5,5,0.35,12.861,22.7,10.0,5,0,0.0,14.7,61.035,2
1737,19.29282446527639,137.2,2,2.0,137.98,83.49810847160262,8.0,7,1,0.0,0.8,94.4,1
1738,11.0,203.8,4,2.0,172.27,81.6,27.74116233295313,7,1,1.0,75.4137335058863,84.6,0
1739,5.6,331.8,3,1.0499999999999998,58.392,8.4,9.0,8,1,1.0,8.8,15.340000000000002,2
1740,21.6,330.2,2,2.2,493.1949375,53.7,4.0,5,3,2.0,25.2,100.92,1
1741,13.0,235.2,5,1.0,94.65,38.8,28.215121915521365,8,3,0.0,75.43651590350052,31.5,0
1742,5.25,418.5,1,0.35,49.914,33.1,8.0,4,1,0.0,4.3,60.45,2
1743,3.85,638.8,4,0.35,44.856,49.2,9.0,7,0,0.0,85.9,34.45,2
1744,23.4,144.1,1,2.2,297.836,94.0,12.0,3,2,0.0,92.5,56.88,1
1745,16.0,516.8,4,2.0,116.53,74.6,31.33588105350152,6,2,2.0,80.32759192286916,97.7,0
1746,4.9,130.5,2,0.7,40.4865,64.3,9.0,8,0,0.0,23.8,36.27,2
1747,19.75288177590454,341.0,4,0.0,268.66,92.0728339924214,9.0,3,0,2.0,73.8,78.1,1
1748,20.145716316540057,176.8,5,4.0,320.47,91.64488610597024,9.0,5,1,1.0,11.9,27.4,1
1749,13.302398739986437,461.7,2,2.0,272.47,68.2,6.0,9,6,0.0,18.5,82.2,1
1750,12.0,305.05,4,1.0,205.69,17.5,22.81131690070907,4,0,2.0,84.80111132149733,99.7,0
1751,3.15,366.2,3,0.7,30.9105,6.3,17.0,7,3,1.0,99.1,33.085,2
1752,14.87003415803084,416.5,1,3.0,122.99,83.52590949663542,9.0,6,2,0.0,1.9,41.0,1
1753,24.708490264560865,85.2,5,6.0,493.1949375,99.86273580928004,7.0,7,3,1.0,14.1,51.1,1
1754,14.0,188.1,5,3.0,112.51,65.9,31.990286109891574,5,2,0.0,76.76356600465321,28.8,0
1755,6.65,169.3,5,0.35,75.132,37.0,15.0,2,4,2.0,15.6,42.25,2
1756,28.8,533.3,1,4.4,136.94799999999998,91.4,11.0,8,4,2.0,41.1,50.16,1
1757,21.470298646516238,226.9,5,1.0,183.82,95.53974527836934,10.0,4,2,0.0,31.4,26.9,1
1758,16.0,451.7,5,2.0,83.41,39.4,31.990286109891574,5,4,0.0,92.54880171305338,98.9,0
1759,19.711236167928003,443.4,1,1.0,108.93,95.40121880466924,11.0,8,0,1.0,91.2,48.1,1
1760,15.0,319.5,5,0.0,21.56,91.6,24.10719848307495,6,2,2.5,75.91163245037302,23.5,0
1761,5.25,76.8,3,0.35,56.2905,8.6,8.0,4,0,0.0,28.8,17.42,2
1762,22.908058615850937,139.5,2,3.0,231.99,85.0308265143413,11.0,6,1,1.0,63.6,83.3,1
1763,15.0,242.8,4,1.0,238.26,27.6,26.77265814037076,3,1,1.0,77.86862842133617,21.6,0
1764,6.3,226.1,3,1.0499999999999998,45.126000000000005,36.0,8.0,2,0,0.0,64.0,61.815,2
1765,4.55,429.9,5,1.75,96.0975,24.0,10.0,8,0,0.0,25.8,47.84,2
1766,34.2,300.9,3,4.4,493.1949375,36.7,12.0,4,5,0.0,59.6,119.28,1
1767,3.5,275.8,4,1.75,35.365500000000004,35.9,7.0,8,5,1.0,40.1,59.93000000000001,2
1768,4.199999999999999,297.0,3,1.0499999999999998,109.3905,80.3,10.0,11,3,0.0,45.5,49.53,2
1769,26.064365401480718,391.8,5,0.0,104.36,68.2,17.0,5,2,2.0,25.1,45.7,1
1770,19.13033602453916,262.9,1,1.0,54.77,85.87216780214528,6.0,7,2,0.0,91.5,57.4,1
1771,13.0,508.7,5,4.0,82.33,17.8,17.232607424922723,7,3,1.0,78.63342601451458,69.4,0
1772,14.250158062738278,252.8,5,2.0,149.36,99.46676769643582,7.0,5,0,1.0,22.1,33.6,2
1773,12.0,751.7,4,0.0,48.66,75.9,31.990286109891574,6,1,1.0,76.8341681925361,54.33,0
1774,25.4371744115449,240.6,2,4.0,33.97,79.03830005868912,6.0,3,2,1.0,18.1,72.0,1
1775,32.4,256.6,3,2.2,467.71199999999993,29.4,10.0,3,1,0.0,30.9,34.92,1
1776,28.56128475607313,175.3,5,3.0,162.72,76.19572028381603,4.0,7,1,1.0,45.4,74.9,1
1777,3.85,316.0,5,0.0,48.789,94.3,10.0,11,3,0.0,87.0,43.48500000000001,2
1778,16.300121788465674,267.6,5,2.0,137.28,91.12980736521004,13.0,2,3,0.0,93.6,52.6,0
1779,18.0,216.2,3,6.449999999999999,493.1949375,27.7,12.0,4,1,0.0,24.4,110.28,1
1780,14.0,177.5,4,1.0,42.52,33.1,31.990286109891574,7,1,1.0,89.1866945434237,95.7,0
1781,7.699999999999999,100.1,1,0.7,10.1385,68.5,7.0,8,1,1.0,21.0,56.29,2
1782,18.0,478.7,5,2.2,493.1949375,55.7,9.0,8,2,0.0,22.6,113.52,1
